block_id,street,barrio,tipo_c,traffic,n_lines_on,n_lines_walk,buses_hour_on,buses_hour_walk,score_n_lines_walk,score_buses_hour_walk
5356,REPUBLICA ARABE SIRIA,Palermo,CALLE,0.25,0,24,0.0,1039.6,60.7,75.0
5486,REPUBLICA ARABE SIRIA,Palermo,CALLE,0.25,0,24,0.0,1035.4,60.7,75.0
5547,BERUTI,Palermo,CALLE,0.25,0,24,0.0,1057.3,60.7,75.0
8210,SUIPACHA,Retiro,CALLE,0.25,0,24,0.0,719.1,60.7,60.9
8269,"ALVEAR, MARCELO T. DE",Retiro,CALLE,0.25,0,24,0.0,693.3,60.7,57.8
8465,PARAGUAY,Retiro,CALLE,0.25,1,24,47.6,692.2,60.7,40.8
8466,SUIPACHA,Retiro,CALLE,0.25,0,24,0.0,717.6,60.7,60.7
8533,PARAGUAY,Retiro,CALLE,0.25,1,24,47.6,736.0,60.7,46.0
8803,CERRITO,Retiro,CALLE,0.25,0,24,0.0,703.1,60.7,58.9
9405,"PELLEGRINI, CARLOS",San Nicolas,CALLE,0.25,0,24,0.0,680.6,60.7,56.3
9417,CERRITO,San Nicolas,CALLE,0.25,0,24,0.0,704.7,60.7,59.1
9652,TUCUMAN,Balvanera,CALLE,0.25,1,24,7.5,701.2,60.7,58.7
9748,LAVALLE,San Nicolas,CALLE,0.25,0,24,0.0,738.6,60.7,63.2
9784,LAVALLE,San Nicolas,CALLE,0.25,1,24,13.0,649.6,60.7,52.6
9821,"GUEVARA, TRINIDAD",Puerto Madero,CALLE,0.25,1,24,7.7,605.1,60.7,47.2
10142,SARMIENTO,San Nicolas,CALLE,0.25,0,24,0.0,637.7,60.7,51.1
10238,SARMIENTO,San Nicolas,CALLE,0.25,0,24,0.0,562.1,60.7,42.1
10270,SARMIENTO,San Nicolas,CALLE,0.25,0,24,0.0,478.6,60.7,32.1
10334,SUIPACHA,San Nicolas,CALLE,0.25,0,24,0.0,642.5,60.7,51.7
10346,CARABELAS,San Nicolas,CALLE,0.25,0,24,0.0,706.4,60.7,59.3
10416,GORRITI JUANA MANUELA,Puerto Madero,CALLE PEATONAL,0.0,0,17,0.0,427.5,60.7,51.0
10671,CERRITO,San Nicolas,CALLE,0.25,0,24,0.0,741.8,60.7,63.6
10761,"MITRE, BARTOLOME",San Nicolas,CALLE,0.25,0,24,0.0,585.7,60.7,44.9
10792,"MITRE, BARTOLOME",San Nicolas,CALLE,0.25,0,24,0.0,604.9,60.7,47.2
10909,"MITRE, BARTOLOME",San Nicolas,CALLE,0.25,1,24,12.0,796.2,60.7,70.1
10955,"MITRE, BARTOLOME",San Nicolas,CALLE,0.25,1,24,12.0,768.9,60.7,66.8
11181,RIVADAVIA,,CALLE,0.25,0,24,0.0,686.5,60.7,57.0
11216,CERRITO,San Nicolas,CALLE,0.25,0,24,0.0,804.6,60.7,71.1
11252,RIVADAVIA,,CALLE,0.25,0,24,0.0,862.6,60.7,75.0
11899,"ALSINA, ADOLFO",Monserrat,CALLE,0.25,0,24,0.0,812.0,60.7,71.9
13062,"ARAOZ ALFARO, GREGORIO, DR",Caballito,PASAJE,0.0,0,17,0.0,310.2,60.7,37.0
13269,"ARAOZ ALFARO, GREGORIO, DR",Caballito,PASAJE,0.0,0,17,0.0,324.3,60.7,38.7
15473,ORURO,San Cristobal,PASAJE,0.0,0,17,0.0,395.9,60.7,47.3
16700,ANTEQUERA,Constitucion,PASAJE,0.0,0,17,0.0,477.3,60.7,57.0
16701,MOMPOX,Constitucion,PASAJE,0.0,0,17,0.0,477.3,60.7,57.0
16843,"SAENZ PEÑA, LUIS, PRES.",Constitucion,CALLE,0.25,0,24,0.0,591.1,60.7,45.6
17234,"CEVALLOS, VIRREY",Constitucion,CALLE,0.25,0,24,0.0,617.4,60.7,48.7
17262,"ECHAGUE, PEDRO",Constitucion,CALLE,0.25,1,24,24.0,782.4,60.7,68.4
17540,SAN JOSE,Constitucion,CALLE,0.25,0,24,0.0,640.3,60.7,51.4
18406,"OLMOS, AMBROSIO",Barracas,PASAJE,0.0,0,17,0.0,543.2,60.7,64.9
18435,"OLMOS, AMBROSIO",Barracas,PASAJE,0.0,0,17,0.0,526.6,60.7,62.9
19711,CUZCO,Liniers,CALLE,0.25,0,24,0.0,691.0,60.7,57.5
23152,VENTANA,Nueva Pompeya,CALLE,0.25,1,24,0.0,681.6,60.7,56.4
23759,"LUPPI, ABRAHAM J.",Nueva Pompeya,CALLE,0.25,0,24,0.0,587.0,60.7,45.1
23762,"OCHOA, ENRIQUE",Nueva Pompeya,CALLE,0.25,1,24,18.2,594.4,60.7,46.0
24573,THOME JUAN M.,Nueva Pompeya,PASAJE,0.0,0,17,0.0,442.8,60.7,52.9
27469,DE LA PIEDAD,San Nicolas,PASAJE PEATONAL,0.0,0,17,0.0,565.6,60.7,67.5
27569,"LUISONI, ARTURO, MAYOR",Retiro,CALLE,0.25,1,24,14.7,557.7,60.7,41.6
28161,SARMIENTO,San Nicolas,CALLE,0.25,0,24,0.0,624.8,60.7,49.6
29911,HUMBOLDT,Palermo,CALLE,0.25,1,24,17.1,814.6,60.7,72.3
29983,BOUCHARD,San Nicolas,CALLE,0.25,0,24,0.0,637.7,60.7,51.1
31108,CERRITO,San Nicolas,CALLE,0.25,0,24,0.0,710.8,60.7,59.9
31660,LAVALLE,San Nicolas,CALLE,0.25,0,24,0.0,702.7,60.7,58.9
32328,VENTANA,Nueva Pompeya,CALLE,0.25,1,24,0.0,681.6,60.7,56.4
10723,SARMIENTO,Balvanera,CALLE,0.25,2,26,39.5,767.7,59.5,56.9
12319,"ALSINA, ADOLFO",Balvanera,CALLE,0.25,2,26,44.2,845.6,59.5,61.1
16830,PIEDRAS,Barracas,CALLE,0.25,2,26,31.8,716.6,59.5,57.6
27539,"PERETTE, CARLOS H.",Retiro,CALLE,0.25,2,26,0.8,680.9,59.5,56.3
4378,BERUTI,Palermo,CALLE,0.25,0,23,0.0,907.4,57.1,75.0
4765,GUEMES,Palermo,CALLE,0.25,0,23,0.0,881.7,57.1,75.0
8209,"ALVEAR, MARCELO T. DE",Retiro,CALLE,0.25,0,23,0.0,668.1,57.1,54.8
8277,"ALVEAR, MARCELO T. DE",Retiro,CALLE,0.25,0,23,0.0,693.0,57.1,57.7
8295,"ALVEAR, MARCELO T. DE",Retiro,CALLE,0.25,0,23,0.0,733.0,57.1,62.5
8522,SAN MARTIN,Retiro,CALLE,0.25,0,23,0.0,586.0,57.1,45.0
8646,"GRIERSON, CECILIA",,CALLE,0.25,0,23,0.0,535.8,57.1,39.0
9117,CERRITO,San Nicolas,CALLE,0.25,0,23,0.0,709.8,57.1,59.7
9139,PACINI DE ALVEAR REGINA,Puerto Madero,CALLE,0.25,1,23,5.5,587.4,57.1,45.1
9159,TUCUMAN,San Nicolas,CALLE,0.25,1,23,5.5,587.4,57.1,45.1
9310,PASO,Balvanera,CALLE,0.25,0,23,0.0,610.9,57.1,47.9
9330,LARREA,Balvanera,CALLE,0.25,1,23,2.2,625.7,57.1,49.7
9362,AZCUENAGA,Balvanera,CALLE,0.25,1,23,14.8,625.7,57.1,49.7
9504,BOULOGNE SUR MER,Balvanera,CALLE,0.25,0,23,0.0,633.1,57.1,50.6
9604,LARREA,Balvanera,CALLE,0.25,0,23,0.0,632.3,57.1,50.5
9651,AZCUENAGA,Balvanera,CALLE,0.25,1,23,14.8,691.2,57.1,57.5
10062,CERRITO,San Nicolas,CALLE,0.25,0,23,0.0,733.3,57.1,62.5
10239,SAN MARTIN,San Nicolas,CALLE,0.25,0,23,0.0,473.4,57.1,31.5
10315,PASO,Balvanera,CALLE,0.25,0,23,0.0,725.1,57.1,61.6
10483,"PERON, JUAN DOMINGO, TTE. GENERAL",San Nicolas,CALLE,0.25,0,23,0.0,590.0,57.1,45.4
10525,CASTELLI,Balvanera,CALLE,0.25,0,23,0.0,725.7,57.1,61.6
10589,"PERON, JUAN DOMINGO, TTE. GENERAL",San Nicolas,CALLE,0.25,0,23,0.0,487.1,57.1,33.2
10708,"PERON, JUAN DOMINGO, TTE. GENERAL",San Nicolas,CALLE,0.25,1,23,0.0,512.3,57.1,36.2
10828,SAN MARTIN,San Nicolas,CALLE,0.25,0,23,0.0,571.9,57.1,43.3
11284,RIVADAVIA,,CALLE,0.25,0,23,0.0,776.7,57.1,67.7
11408,"JAURES, JEAN",Balvanera,CALLE,0.25,0,23,0.0,578.1,57.1,44.0
11679,DEFENSA,Monserrat,CALLE,0.25,0,23,0.0,644.6,57.1,52.0
11696,"ALSINA, ADOLFO",Monserrat,CALLE,0.25,0,23,0.0,629.5,57.1,50.2
11943,LEZICA,Almagro,PASAJE,0.0,0,16,0.0,354.7,57.1,42.3
12155,MORENO,Monserrat,CALLE,0.25,1,23,12.2,772.2,57.1,67.2
12207,MORENO,Monserrat,CALLE,0.25,1,23,12.2,779.5,57.1,68.1
12448,TACUARI,Monserrat,CALLE,0.25,0,23,0.0,702.4,57.1,58.9
12584,AZOPARDO,Monserrat,CALLE,0.25,1,23,17.1,723.1,57.1,61.3
12626,BALCARCE,Monserrat,CALLE,0.25,0,23,0.0,686.5,57.1,57.0
13475,SAN LORENZO,San Telmo,CALLE,0.25,0,23,0.0,654.5,57.1,53.1
13570,AZOPARDO,San Telmo,CALLE,0.25,1,23,5.5,686.2,57.1,56.9
13635,BALCARCE,San Telmo,CALLE,0.25,0,23,0.0,654.5,57.1,53.1
13833,"GIUFFRA, JOSE M.,DR.",San Telmo,CALLE,0.25,0,23,0.0,671.6,57.1,55.2
13930,YERBAL,Caballito,CALLE,0.25,0,23,0.0,587.8,57.1,45.2
13931,PARRAL,Caballito,CALLE,0.25,0,23,0.0,572.4,57.1,43.3
13943,AZOPARDO,San Telmo,CALLE,0.25,1,23,5.5,655.3,57.1,53.2
13978,ESTADOS UNIDOS,San Telmo,CALLE,0.25,0,23,0.0,694.7,57.1,57.9
14095,YERBAL,Caballito,CALLE,0.25,0,23,0.0,696.1,57.1,58.1
14251,AZOPARDO,San Telmo,CALLE,0.25,1,23,5.5,667.2,57.1,54.7
14273,PARRAL,Caballito,CALLE,0.25,0,23,0.0,715.2,57.1,60.4
14281,"CALVO, CARLOS",San Telmo,CALLE,0.25,1,23,34.2,658.7,57.1,48.6
15756,SAN JOSE,Constitucion,CALLE,0.25,1,23,24.0,766.0,57.1,66.5
15764,ORURO,San Cristobal,PASAJE,0.0,0,16,0.0,368.1,57.1,43.9
16888,BRASIL,Constitucion,CALLE,0.25,0,23,0.0,579.6,57.1,44.2
16939,BRASIL,Constitucion,CALLE,0.25,0,23,0.0,579.6,57.1,44.2
17447,FINOCHIETTO ENRIQUE DR.,Barracas,CALLE,0.25,0,23,0.0,795.0,57.1,69.9
19224,BYNON,Liniers,CALLE,0.25,0,23,0.0,503.6,57.1,35.1
19258,BYNON,Liniers,CALLE,0.25,0,23,0.0,586.4,57.1,45.0
19273,BYNON,Liniers,CALLE,0.25,0,23,0.0,638.9,57.1,51.3
19290,BYNON,Liniers,CALLE,0.25,0,23,0.0,578.3,57.1,44.0
19742,"ROFFO, ANGEL H., DR.",Liniers,CALLE,0.25,0,23,0.0,650.1,57.1,52.6
19859,CUZCO,Liniers,CALLE,0.25,0,23,0.0,650.1,57.1,52.6
19970,LAS TUNAS,Liniers,PASAJE,0.0,0,16,0.0,479.4,57.1,57.2
20166,"SUAREZ, JOSE LEON",Liniers,CALLE,0.25,0,23,0.0,650.1,57.1,52.6
20178,"ARAOZ DE LAMADRID, GREGORIO, GRAL.",Barracas,CALLE,0.25,0,23,0.0,698.8,57.1,58.4
23115,"MADERNA, FRANCISCO",Nueva Pompeya,CALLE,0.25,0,23,0.0,629.7,57.1,50.2
23193,LAS PALMAS,Nueva Pompeya,CALLE,0.25,0,23,0.0,585.4,57.1,44.9
23351,"OCHOA, ENRIQUE",Nueva Pompeya,CALLE,0.25,0,23,0.0,645.2,57.1,52.0
24047,TILCARA,Nueva Pompeya,CALLE,0.25,0,23,0.0,643.2,57.1,51.8
28919,"ALVEAR, MARCELO T. DE",Retiro,CALLE,0.25,0,23,0.0,644.9,57.1,52.0
29028,ESTADOS UNIDOS,San Telmo,CALLE,0.25,0,23,0.0,686.2,57.1,56.9
29038,ESTADOS UNIDOS,San Telmo,CALLE,0.25,0,23,0.0,686.2,57.1,56.9
30100,"PERON, JUAN DOMINGO, TTE. GENERAL",San Nicolas,CALLE,0.25,0,23,0.0,708.4,57.1,59.6
30103,LAVALLE,San Nicolas,CALLE,0.25,0,23,0.0,719.9,57.1,60.9
31100,TRAFUL,Nueva Pompeya,CALLE,0.25,1,23,3.8,668.7,57.1,54.8
32373,"GRIERSON, CECILIA",,CALLE,0.25,0,23,0.0,535.8,57.1,39.0
7810,ARENALES,Retiro,CALLE,0.25,2,25,36.4,642.8,56.0,44.7
11626,PASO,Balvanera,CALLE,0.25,2,25,28.3,820.7,56.0,73.0
137,"MALHARRO, MARTIN A.",Saavedra,PASAJE,0.0,0,15,0.0,783.9,53.6,93.6
157,"MALHARRO, MARTIN A.",Saavedra,PASAJE,0.0,0,15,0.0,668.8,53.6,79.8
1874,ZAVALIA,Belgrano,PASAJE,0.0,0,15,0.0,436.6,53.6,52.1
4292,GODOY CRUZ,Palermo,CALLE,0.25,1,22,23.6,738.8,53.6,63.2
4293,BERUTI,Palermo,CALLE,0.25,0,22,0.0,738.8,53.6,63.2
4842,GODOY CRUZ,Palermo,CALLE,0.25,1,22,31.1,728.5,53.6,59.6
4899,DARREGUEYRA,Palermo,CALLE,0.25,0,22,0.0,740.4,53.6,63.4
5004,URIARTE,Palermo,CALLE,0.25,1,22,13.3,865.0,53.6,75.0
5145,NORTE PJE. PARTICULAR (ALTURA SILVIO RUGGERI 2750),Palermo,PASAJE PEATONAL,0.0,0,15,0.0,596.3,53.6,71.2
5149,GUEMES,Palermo,CALLE,0.25,0,22,0.0,827.0,53.6,73.7
5429,JUNCAL,Palermo,CALLE,0.25,0,22,0.0,743.4,53.6,63.8
5544,JUNCAL,Palermo,CALLE,0.25,1,22,18.2,802.9,53.6,70.9
6114,VITTORIA FRANCISCO DE,Recoleta,PASAJE,0.0,0,15,0.0,592.2,53.6,70.7
8278,CERRITO,Retiro,CALLE,0.25,0,22,0.0,676.0,53.6,55.7
8305,"ALVEAR, MARCELO T. DE",Retiro,CALLE,0.25,0,22,0.0,739.5,53.6,63.3
8628,PARANA,Recoleta,CALLE,0.25,1,22,24.0,640.7,53.6,51.5
8720,FLORIDA,Retiro,CALLE,0.25,0,22,0.0,484.5,53.6,32.8
8871,PARANA,Recoleta,CALLE,0.25,1,22,24.0,640.7,53.6,51.5
9091,"PELLEGRINI, CARLOS",San Nicolas,CALLE,0.25,0,22,0.0,664.3,53.6,54.3
9537,TUCUMAN,Balvanera,CALLE,0.25,0,22,0.0,608.0,53.6,47.6
9565,TUCUMAN,Balvanera,CALLE,0.25,1,22,7.5,642.8,53.6,51.7
9569,TUCUMAN,San Nicolas,CALLE,0.25,1,22,7.5,697.8,53.6,58.3
9722,LAVALLE,San Nicolas,CALLE,0.25,0,22,0.0,603.4,53.6,47.0
9755,LAVALLE,San Nicolas,CALLE,0.25,0,22,0.0,721.0,53.6,61.1
9971,PASO,Balvanera,CALLE,0.25,0,22,0.0,658.3,53.6,53.6
10174,ECUADOR,Balvanera,CALLE,0.25,0,22,0.0,674.8,53.6,55.6
10214,BOULOGNE SUR MER,Balvanera,CALLE,0.25,0,22,0.0,694.8,53.6,58.0
10311,LARREA,Balvanera,CALLE,0.25,0,22,0.0,653.1,53.6,53.0
10333,SARMIENTO,San Nicolas,CALLE,0.25,0,22,0.0,524.1,53.6,37.6
10348,SUIPACHA,San Nicolas,CALLE,0.25,0,22,0.0,524.1,53.6,37.6
10526,"GOMEZ, VALENTIN",Balvanera,CALLE,0.25,0,22,0.0,736.4,53.6,62.9
10554,"PERON, JUAN DOMINGO, TTE. GENERAL",San Nicolas,CALLE,0.25,0,22,0.0,515.2,53.6,36.5
10719,"PERON, JUAN DOMINGO, TTE. GENERAL",San Nicolas,CALLE,0.25,1,22,0.0,511.3,53.6,36.0
10777,SARMIENTO,Balvanera,CALLE,0.25,1,22,24.0,718.2,53.6,60.7
10844,FLORIDA,San Nicolas,CALLE,0.25,0,22,0.0,570.9,53.6,43.2
11093,"JAURES, JEAN",Balvanera,CALLE,0.25,0,22,0.0,476.5,53.6,31.9
11339,BALCARCE,Monserrat,CALLE,0.25,0,22,0.0,596.7,53.6,46.2
11428,"ANCHORENA, TOMAS MANUEL DE, DR.",Balvanera,CALLE,0.25,0,22,0.0,509.5,53.6,35.8
11552,LIMA,Monserrat,CALLE,0.25,0,22,0.0,865.5,53.6,75.0
11840,"ALSINA, ADOLFO",Monserrat,CALLE,0.25,0,22,0.0,733.1,53.6,62.5
11860,"ALSINA, ADOLFO",Monserrat,CALLE,0.25,0,22,0.0,830.2,53.6,74.1
11877,"ALSINA, ADOLFO",Monserrat,CALLE,0.25,0,22,0.0,830.2,53.6,74.1
11878,LIMA,Monserrat,CALLE,0.25,0,22,0.0,830.2,53.6,74.1
12156,"IRIGOYEN, BERNARDO DE",Monserrat,CALLE,0.25,0,22,0.0,776.8,53.6,67.7
12274,"ALSINA, ADOLFO",Balvanera,CALLE,0.25,1,22,22.9,662.8,53.6,54.1
12289,"ALSINA, ADOLFO",Balvanera,CALLE,0.25,1,22,22.9,653.8,53.6,53.1
12469,"IRIGOYEN, BERNARDO DE",Monserrat,CALLE,0.25,0,22,0.0,770.9,53.6,67.0
12583,REPUBLICA BOLIVARIANA DE VENEZUELA,Monserrat,CALLE,0.25,0,22,0.0,671.7,53.6,55.2
12620,REPUBLICA BOLIVARIANA DE VENEZUELA,Monserrat,CALLE,0.25,1,22,17.1,671.2,53.6,55.1
12625,REPUBLICA BOLIVARIANA DE VENEZUELA,Monserrat,CALLE,0.25,1,22,12.2,671.2,53.6,55.1
12629,REPUBLICA BOLIVARIANA DE VENEZUELA,Monserrat,CALLE,0.25,1,22,12.2,635.7,53.6,50.9
12910,AZOPARDO,Monserrat,CALLE,0.25,0,22,0.0,671.2,53.6,55.1
12943,MEXICO,Monserrat,CALLE,0.25,0,22,0.0,654.1,53.6,53.1
12956,BALCARCE,Monserrat,CALLE,0.25,0,22,0.0,656.7,53.6,53.4
13211,AZOPARDO,Monserrat,CALLE,0.25,0,22,0.0,654.1,53.6,53.1
14206,"DEVOTO, FORTUNATO",Almagro,PASAJE,0.0,0,15,0.0,349.7,53.6,41.8
14226,SPEGAZZINI CARLOS,Almagro,PASAJE,0.0,0,15,0.0,349.7,53.6,41.8
14554,SPEGAZZINI CARLOS,Almagro,PASAJE,0.0,0,15,0.0,381.7,53.6,45.6
14585,HUMBERTO 1°,San Telmo,CALLE,0.25,1,22,17.1,611.5,53.6,48.0
14605,HUMBERTO 1°,San Telmo,CALLE,0.25,0,22,0.0,611.5,53.6,48.0
14852,AZOPARDO,San Telmo,CALLE,0.25,1,22,5.5,611.5,53.6,48.0
15298,SAN IRENEO,Caballito,PASAJE,0.0,0,15,0.0,332.8,53.6,39.7
15526,HUALFIN,Caballito,CALLE,0.25,0,22,0.0,535.3,53.6,38.9
16162,PIEDRAS,,CALLE,0.25,0,22,0.0,594.1,53.6,45.9
16438,PUMACAHUA,Flores,CALLE,0.25,1,22,6.3,625.2,53.6,49.6
16538,"FALCON, RAMON L.,CNEL.",Flores,CALLE,0.25,0,22,0.0,611.4,53.6,48.0
16539,PUMACAHUA,Flores,CALLE,0.25,1,22,6.3,597.3,53.6,46.3
16632,CURAPALIGUE,,CALLE,0.25,1,22,20.0,650.3,53.6,52.6
16680,"FALCON, RAMON L.,CNEL.",Flores,CALLE,0.25,1,22,6.3,597.3,53.6,46.3
16739,CONDARCO,Flores,CALLE,0.25,0,22,0.0,531.4,53.6,38.4
16824,PUMACAHUA,Flores,CALLE,0.25,0,22,0.0,583.6,53.6,44.7
16940,SOLIS,Constitucion,CALLE,0.25,0,22,0.0,555.6,53.6,41.3
16983,BRASIL,Constitucion,CALLE,0.25,0,22,0.0,527.8,53.6,38.0
17034,BRASIL,Constitucion,CALLE,0.25,0,22,0.0,553.7,53.6,41.1
17105,"FALCON, RAMON L.,CNEL.",Flores,CALLE,0.25,0,22,0.0,568.2,53.6,42.8
17106,MEMBRILLAR,Flores,CALLE,0.25,0,22,0.0,620.9,53.6,49.1
17194,CONDARCO,Flores,CALLE,0.25,0,22,0.0,622.1,53.6,49.3
17212,"SAENZ PEÑA, LUIS, PRES.",Constitucion,CALLE,0.25,0,22,0.0,591.1,53.6,45.6
17220,"FALCON, RAMON L.,CNEL.",Flores,CALLE,0.25,0,22,0.0,595.6,53.6,46.1
17240,LA PORTEÑA,Flores,CALLE,0.25,0,22,0.0,622.1,53.6,49.3
17264,SOLIS,Constitucion,CALLE,0.25,0,22,0.0,527.8,53.6,38.0
17349,"FALCON, RAMON L.,CNEL.",Flores,CALLE,0.25,0,22,0.0,501.0,53.6,34.8
17355,"ECHAGUE, PEDRO",Constitucion,CALLE,0.25,0,22,0.0,489.1,53.6,33.4
17420,MEMBRILLAR,Flores,CALLE,0.25,0,22,0.0,499.9,53.6,34.7
17573,CULPINA,Flores,CALLE,0.25,1,22,0.0,622.1,53.6,49.3
17704,"FALCON, RAMON L.,CNEL.",Flores,CALLE,0.25,1,22,0.0,626.1,53.6,49.7
17705,LAFUENTE,Flores,CALLE,0.25,1,22,0.0,597.3,53.6,46.3
17737,USPALLATA,Barracas,CALLE,0.25,0,22,0.0,719.4,53.6,60.9
17800,VARELA,Flores,CALLE,0.25,1,22,15.0,573.2,53.6,43.4
18041,LAFUENTE,Flores,CALLE,0.25,0,22,0.0,538.4,53.6,39.3
18158,VARELA,Flores,CALLE,0.25,1,22,15.0,440.9,53.6,27.6
18602,"SAMPERIO, MANUEL J.",Barracas,PASAJE,0.0,0,15,0.0,665.8,53.6,79.5
19043,PJE.PARTICULAR (ALT. BENEDETTI 170),Velez Sarsfield,PASAJE,0.0,0,15,0.0,251.8,53.6,30.1
19316,CUZCO,Liniers,CALLE,0.25,0,22,0.0,543.6,53.6,39.9
19492,BARRAGAN,Liniers,CALLE,0.25,0,22,0.0,610.8,53.6,47.9
19625,LOBERIA,Velez Sarsfield,PASAJE,0.0,0,15,0.0,414.2,53.6,49.5
19678,"JANTIN, JUAN BAUTISTA",Boedo,PASAJE,0.0,0,15,0.0,357.6,53.6,42.7
19735,ARRIOLA,Parque Patricios,PASAJE,0.0,0,15,0.0,386.1,53.6,46.1
19871,ARRIOLA,Parque Patricios,PASAJE,0.0,0,15,0.0,368.3,53.6,44.0
20031,PJE.PARTICULAR (ALT. RIVADAVIA 11080),Liniers,PASAJE,0.0,0,15,0.0,423.8,53.6,50.6
20137,MONTIEL,Liniers,CALLE,0.25,1,22,13.0,637.8,53.6,51.1
20165,"FALCON, RAMON L.,CNEL.",Liniers,CALLE,0.25,0,22,0.0,637.8,53.6,51.1
20179,"JOVELLANOS, GASPAR M. DE",Barracas,CALLE,0.25,0,22,0.0,764.4,53.6,66.3
20210,"ARAOZ DE LAMADRID, GREGORIO, GRAL.",Barracas,CALLE,0.25,0,22,0.0,695.5,53.6,58.0
20215,"FALCON, RAMON L.,CNEL.",Liniers,CALLE,0.25,0,22,0.0,636.1,53.6,50.9
20476,"JOVELLANOS, GASPAR M. DE",Barracas,CALLE,0.25,0,22,0.0,752.4,53.6,64.8
20565,"SUAREZ, JOSE LEON",Liniers,CALLE,0.25,0,22,0.0,636.1,53.6,50.9
21783,"SALVADORES, CNEL.",Barracas,CALLE,0.25,0,22,0.0,658.1,53.6,53.6
22004,ISABEL LA CATOLICA,Barracas,CALLE,0.25,0,22,0.0,728.4,53.6,62.0
22236,ISABEL LA CATOLICA,Barracas,CALLE,0.25,0,22,0.0,743.3,53.6,63.7
22304,"CERRI, DANIEL, GRAL.",Barracas,CALLE,0.25,0,22,0.0,758.1,53.6,65.5
23085,RIO CUARTO,Barracas,CALLE,0.25,0,22,0.0,615.1,53.6,48.4
23171,"MADERNA, FRANCISCO",Nueva Pompeya,CALLE,0.25,0,22,0.0,593.3,53.6,45.8
23285,"LUPPI, ABRAHAM J.",Nueva Pompeya,CALLE,0.25,0,22,0.0,572.3,53.6,43.3
23346,"LUPPI, ABRAHAM J.",Nueva Pompeya,CALLE,0.25,0,22,0.0,535.7,53.6,39.0
23366,HERRERA,Barracas,CALLE,0.25,1,22,6.3,581.0,53.6,44.4
24647,MAR DULCE,Nueva Pompeya,PASAJE,0.0,0,15,0.0,347.6,53.6,41.5
27845,DARREGUEYRA,Palermo,CALLE,0.25,0,22,0.0,772.5,53.6,67.2
28020,REPUBLICA BOLIVARIANA DE VENEZUELA,Monserrat,CALLE,0.25,1,22,17.1,671.2,53.6,55.1
28024,MEXICO,Monserrat,CALLE,0.25,0,22,0.0,654.1,53.6,53.1
28025,MEXICO,Monserrat,CALLE,0.25,0,22,0.0,639.5,53.6,51.3
30096,"ALSINA, ADOLFO",Monserrat,CALLE,0.25,0,22,0.0,830.2,53.6,74.1
30101,"MITRE, BARTOLOME",San Nicolas,CALLE,0.25,1,22,12.0,738.5,53.6,63.2
31549,"ECHAGUE, PEDRO",Constitucion,CALLE,0.25,1,22,24.0,722.2,53.6,61.2
31683,"LUISONI, ARTURO, MAYOR",Retiro,CALLE,0.25,0,22,0.0,450.2,53.6,28.7
31947,"SALVADORES, CNEL.",Barracas,CALLE,0.25,0,22,0.0,696.0,53.6,58.1
32911,MEXICO,Monserrat,CALLE,0.25,0,22,0.0,654.1,53.6,53.1
5546,"SCALABRINI ORTIZ, RAUL",Palermo,CALLE,0.25,2,24,29.9,944.1,52.4,73.7
23388,FOURNIER,Nueva Pompeya,CALLE,0.25,2,24,6.0,681.6,52.4,56.4
31244,PIEDRAS,,CALLE,0.25,2,24,31.8,687.1,52.4,54.1
32326,VENTANA,Nueva Pompeya,CALLE,0.25,2,24,2.2,681.6,52.4,56.4
32327,VENTANA,Nueva Pompeya,CALLE,0.25,2,24,2.2,681.6,52.4,56.4
2290,AMENABAR,Belgrano,CALLE,0.25,0,21,0.0,673.1,50.0,55.4
5311,THAMES,Palermo,CALLE,0.25,1,21,13.3,669.2,50.0,54.9
5502,GUEMES,Palermo,CALLE,0.25,0,21,0.0,762.9,50.0,66.1
5703,FRAGA,Chacarita,CALLE,0.25,0,21,0.0,516.1,50.0,36.6
5786,"SALGUERO, JERONIMO",Palermo,CALLE,0.25,1,21,18.2,798.4,50.0,70.3
5801,FRAGA,Chacarita,CALLE,0.25,0,21,0.0,474.8,50.0,31.7
5926,GUEVARA,Chacarita,CALLE,0.25,0,21,0.0,533.3,50.0,38.7
6018,MAURE,Chacarita,CALLE,0.25,1,21,8.8,500.4,50.0,34.7
6353,SAN MATEO,Palermo,PASAJE,0.0,0,14,0.0,594.3,50.0,71.0
6696,"RAMOS MEJIA, JOSE MARIA, DR. AV.",Retiro,AVENIDA,0.5,1,29,0.0,967.9,50.0,50.0
6960,ANTARTIDA ARGENTINA AV.,Retiro,AVENIDA,0.5,1,29,4.0,952.7,50.0,50.0
7380,ESMERALDA,Retiro,CALLE,0.25,1,21,23.4,469.9,50.0,31.1
7513,ARROYO,Retiro,CALLE,0.25,1,21,23.4,544.8,50.0,40.0
7948,"PELLEGRINI, CARLOS",Retiro,CALLE,0.25,0,21,0.0,654.8,50.0,53.2
7980,CERRITO,Retiro,CALLE,0.25,0,21,0.0,654.8,50.0,53.2
8087,"MADERO, EDUARDO AV.",Retiro,AVENIDA,0.5,2,34,29.0,1030.1,50.0,50.0
8219,"MANSILLA, LUCIO NORBERTO, GENERAL",Recoleta,CALLE,0.25,0,21,0.0,656.7,50.0,53.4
8262,AZCUENAGA,Recoleta,CALLE,0.25,1,21,14.8,809.3,50.0,71.6
